,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2983,Hadfield,75 West St,3,h,800000.0,S,Stockdale,2016-10-12,12.1,3046.0,3.0,2.0,2.0,565.0,116.0,1960.0,Moreland,-37.7094,144.9377,Northern Metropolitan,2606.0
9873,Essendon,116 Ogilvie St,3,u,930000.0,S,Brad,2017-06-24,7.5,3040.0,3.0,2.0,1.0,223.0,146.0,2002.0,Moonee Valley,-37.74566,144.89346,Western Metropolitan,9264.0
3323,Heidelberg West,262 Liberty Pde,3,h,465000.0,S,Ray,2016-08-28,9.4,3081.0,2.0,1.0,1.0,413.0,85.0,1960.0,Banyule,-37.7399,145.0369,Eastern Metropolitan,2674.0
5926,Sunshine,32 Matthews St,3,h,950000.0,S,GL,2016-03-12,12.6,3020.0,3.0,1.0,1.0,700.0,145.0,1960.0,Brimbank,-37.7933,144.8411,Western Metropolitan,3755.0
6711,Yarraville,76 Kidman St,3,h,670000.0,PI,Biggin,2016-06-27,7.0,3013.0,3.0,1.0,1.0,463.0,119.0,1950.0,Maribyrnong,-37.8137,144.8636,Western Metropolitan,6543.0
9010,Armadale,20 Cambridge St,3,h,2385000.0,S,Marshall,2017-03-06,6.3,3143.0,3.0,1.0,0.0,256.0,130.0,1910.0,Stonnington,-37.85911,145.01783,Southern Metropolitan,4836.0
6436,Viewbank,3 The Nook,4,h,1050000.0,VB,Nelson,2016-07-26,13.8,3084.0,4.0,2.0,2.0,660.0,202.0,1977.0,Banyule,-37.7375,145.0917,Eastern Metropolitan,2698.0
3998,Melbourne,32/2 Exhibition St,1,u,700000.0,VB,Castran,2016-11-19,2.8,3000.0,1.0,1.0,1.0,0.0,64.0,1920.0,Melbourne,-37.8157,144.9727,Northern Metropolitan,17496.0
2923,Glenroy,128 Widford St,3,h,710000.0,S,Stockdale,2016-11-19,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,Moreland,-37.6955,144.9253,Northern Metropolitan,8870.0
9465,Burwood,7 Carmody St,3,t,918000.0,S,Bekdon,2017-06-17,10.4,3125.0,3.0,2.0,1.0,207.0,144.0,2012.0,Monash,-37.85682,145.10873,Southern Metropolitan,5678.0
5764,Spotswood,59 Hope St,4,h,871500.0,PI,Jas,2016-08-28,7.7,3015.0,4.0,2.0,0.0,389.0,158.0,1990.0,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223.0
11611,Brunswick,24 Mitchell St,4,h,1790000.0,S,Nelson,2017-07-22,5.2,3056.0,4.0,3.0,6.0,733.0,238.0,1950.0,Moreland,-37.759,144.96623,Northern Metropolitan,11918.0
4703,Port Melbourne,40 Nelson St,3,h,1150000.0,S,Marshall,2016-03-12,3.8,3207.0,3.0,2.0,1.0,0.0,134.0,1990.0,Port Phillip,-37.8359,144.9342,Southern Metropolitan,8648.0
3899,Malvern East,20a Thurso St,3,h,950000.0,VB,Jellis,2016-08-28,11.2,3145.0,3.0,1.0,1.0,288.0,132.0,1999.0,Stonnington,-37.8752,145.0817,Southern Metropolitan,8801.0
12095,Mulgrave,5 Grainger Ct,3,h,1001000.0,S,Harcourts,2017-07-29,18.8,3170.0,3.0,1.0,2.0,727.0,168.0,1970.0,Monash,-37.9128,145.16152,South-Eastern Metropolitan,7113.0
1889,Clifton Hill,17 Myrtle St,2,h,1435000.0,S,Nelson,2016-10-09,3.4,3068.0,2.0,1.0,2.0,239.0,96.0,1900.0,Yarra,-37.7918,144.997,Northern Metropolitan,2954.0
11297,Brooklyn,1/42 Nolan Av,2,u,372100.0,SP,hockingstuart,2017-07-15,6.4,3012.0,2.0,1.0,1.0,0.0,66.0,2000.0,Hobsons Bay,-37.82212,144.84476999999995,Western Metropolitan,962.0
9634,Moonee Ponds,36 Aberfeldie St,3,h,1850000.0,SP,McDonald,2017-06-17,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232.0
2359,Essendon,45 Ogilvie St,2,h,1130000.0,SP,Barry,2016-07-05,8.0,3040.0,2.0,1.0,1.0,646.0,100.0,1950.0,Moonee Valley,-37.7502,144.8923,Western Metropolitan,9264.0
10189,Carnegie,3/51 Coorigil Rd,3,u,1042000.0,S,hockingstuart,2017-05-27,10.1,3163.0,3.0,2.0,2.0,0.0,122.0,2008.0,Glen Eira,-37.89622,145.06032,Southern Metropolitan,7822.0
7282,Albion,7 Dalworth St,2,h,765000.0,SA,Barry,2016-04-02,13.9,3020.0,2.0,1.0,2.0,672.0,111.0,1958.0,Brimbank,-37.7812,144.8121,Western Metropolitan,2185.0
4187,Moorabbin,51 Clay St,3,h,1008000.0,S,McGrath,2016-06-27,14.6,3189.0,3.0,2.0,1.0,1660.0,160.0,1960.0,Kingston,-37.9354,145.0464,Southern Metropolitan,2555.0
6571,Windsor,4/12 Ellesmere Rd,2,u,800000.0,S,Fletchers,2016-07-05,5.1,3181.0,2.0,1.0,1.0,0.0,92.0,1930.0,Port Phillip,-37.8577,145.0002,Southern Metropolitan,4380.0
10610,Camberwell,5/26 Cornell St,2,u,755000.0,S,hockingstuart,2017-08-07,7.7,3124.0,2.0,1.0,1.0,92.0,82.6,1960.0,Boroondara,-37.8401,145.09113,Southern Metropolitan,8920.0
8560,Albion,1/141 Anderson Rd,2,u,420000.0,S,Bells,2017-05-13,13.9,3020.0,2.0,1.0,1.0,192.0,88.0,1970.0,Brimbank,-37.7832,144.8275,Western Metropolitan,2185.0
6642,Yarraville,13 Simpson St,3,h,1100000.0,VB,Village,2017-04-03,7.0,3013.0,3.0,2.0,0.0,214.0,129.0,1910.0,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543.0
1623,Camberwell,29 Kalang Rd,4,h,2015000.0,S,Jellis,2016-11-27,7.8,3124.0,4.0,1.0,4.0,772.0,145.0,1920.0,Boroondara,-37.8441,145.0806,Southern Metropolitan,8920.0
1759,Carnegie,5/60 Woornack Rd,2,u,650000.0,S,hockingstuart,2016-06-18,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,Glen Eira,-37.8978,145.062,Southern Metropolitan,7822.0
1680,Carlton North,967 Drummond St,4,h,2718000.0,S,Ray,2017-11-03,3.2,3054.0,4.0,2.0,0.0,538.0,142.0,2015.0,Yarra,-37.7816,144.9714,Northern Metropolitan,3106.0
3861,Malvern East,2/25 Fisher St,3,t,1135000.0,S,Jellis,2016-09-17,11.2,3145.0,3.0,3.0,2.0,0.0,130.0,1988.0,Stonnington,-37.8812,145.05700000000004,Southern Metropolitan,8801.0
4748,Port Melbourne,413/54 Nott St,2,u,516000.0,SP,Cayzer,2016-12-11,3.8,3207.0,2.0,1.0,1.0,0.0,70.0,2004.0,Port Phillip,-37.8407,144.9389,Southern Metropolitan,8648.0
5949,Sunshine,34 Ernest St,4,h,890000.0,S,Sweeney,2016-12-11,12.6,3020.0,4.0,1.0,2.0,668.0,127.0,1930.0,Brimbank,-37.7796,144.845,Western Metropolitan,3755.0
10100,Albion,2/36 Selwyn St,3,u,600000.0,SA,Douglas,2017-05-27,10.5,3020.0,3.0,2.0,2.0,247.0,127.0,2013.0,Brimbank,-37.779759999999996,144.81559,Western Metropolitan,2185.0
3012,Hampton,1/30 Grenville St,2,u,895000.0,S,hockingstuart,2016-03-09,13.7,3188.0,2.0,1.0,1.0,228.0,87.0,1975.0,Bayside,-37.9355,145.0008,Southern Metropolitan,5454.0
5782,St Kilda,10/69 Wellington St,2,u,685000.0,S,Greg,2017-04-03,6.1,3182.0,2.0,2.0,2.0,0.0,102.0,1999.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0
4760,Port Melbourne,95 Station St,2,h,1150000.0,S,Marshall,2017-03-18,3.8,3207.0,2.0,1.0,0.0,82.0,90.0,1910.0,Port Phillip,-37.8361,144.9403,Southern Metropolitan,8648.0
5498,Seddon,16 Margaret St,3,h,965000.0,S,Jas,2016-04-16,6.6,3011.0,3.0,1.0,0.0,217.0,104.0,1910.0,Maribyrnong,-37.8037,144.8874,Western Metropolitan,2417.0
10689,Greenvale,4 Lysterfield Dr,5,h,800000.0,SP,LJ,2017-08-07,20.4,3059.0,5.0,3.0,2.0,544.0,332.0,2008.0,Hume,-37.61079,144.90823,Northern Metropolitan,4864.0
2300,Elwood,3/145 Glen Huntly Rd,2,u,670000.0,S,Buxton,2016-07-16,7.7,3184.0,2.0,2.0,1.0,0.0,84.0,1970.0,Port Phillip,-37.883,144.9916,Southern Metropolitan,8989.0
166,Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,2016-10-15,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0
879,Bentleigh East,42 Paloma St,3,u,791000.0,S,Woodards,2016-09-17,13.9,3165.0,3.0,3.0,1.0,391.0,122.0,1950.0,Glen Eira,-37.9149,145.0788,Southern Metropolitan,10969.0
9967,Mount Evelyn,17 Inverness Rd,3,h,620000.0,VB,Max,2017-06-24,31.6,3796.0,3.0,1.0,4.0,2385.0,127.0,1930.0,Yarra Ranges,-37.79977,145.37222,Eastern Victoria,3532.0
117,Albert Park,17 Reed St,3,h,1740000.0,PI,Marshall,2016-08-28,3.3,3206.0,3.0,2.0,2.0,147.0,134.0,1890.0,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280.0
8179,Oak Park,6 The Avenue,3,u,601000.0,SP,Barry,2017-08-04,11.5,3046.0,3.0,1.0,2.0,220.0,90.0,1990.0,Moreland,-37.7131,144.9091,Northern Metropolitan,2651.0
1722,Carnegie,1 Frogmore Rd,3,h,1600000.0,S,Woodards,2016-07-05,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,Glen Eira,-37.8945,145.0648,Southern Metropolitan,7822.0
884,Bentleigh East,2/40 Francesco St,3,t,970000.0,S,Matthew,2017-03-18,13.9,3165.0,3.0,2.0,2.0,267.0,156.0,2000.0,Glen Eira,-37.9176,145.0566,Southern Metropolitan,10969.0
9425,Bentleigh,14 Beths St,4,h,2700000.0,VB,hockingstuart,2017-06-17,11.4,3204.0,4.0,4.0,2.0,673.0,156.0,1935.0,Glen Eira,-37.91888,145.04775,Southern Metropolitan,6795.0
10718,Keilor East,71 Nyah St,5,h,1005000.0,SA,Nelson,2017-08-07,11.7,3033.0,5.0,3.0,2.0,596.0,176.0,1970.0,Moonee Valley,-37.7305,144.86863,Western Metropolitan,5629.0
9568,Hallam,11 Turanga Pl,3,h,601000.0,S,REMAX,2017-06-17,32.3,3803.0,3.0,2.0,4.0,604.0,167.87,1995.0,Casey,-38.00305,145.2729,South-Eastern Metropolitan,3728.0
10616,Carnegie,1/108 Truganini Rd,4,t,1250000.0,S,hockingstuart,2017-08-07,10.1,3163.0,4.0,3.0,2.0,326.0,223.0,2005.0,Glen Eira,-37.89334,145.05463,Southern Metropolitan,7822.0
9543,Footscray,9/3 Gordon St,1,u,240000.0,SA,Trimson,2017-06-17,5.1,3011.0,1.0,1.0,1.0,1015.0,46.0,1970.0,Maribyrnong,-37.78778,144.89037,Western Metropolitan,7570.0
6367,Toorak,11 Church St,3,t,2700000.0,VB,Kay,2016-12-06,4.6,3142.0,3.0,2.0,2.0,294.0,220.0,2010.0,Stonnington,-37.8503,145.0292,Southern Metropolitan,7217.0
11596,Bentleigh,12 Wood St,5,h,1500000.0,PI,hockingstuart,2017-07-22,11.4,3204.0,5.0,2.0,2.0,591.0,188.0,1950.0,Glen Eira,-37.922109999999996,145.0466,Southern Metropolitan,6795.0
1330,Brunswick,5 Black St,3,h,1700000.0,S,Collins,2016-06-18,5.2,3056.0,3.0,2.0,1.0,0.0,195.0,1945.0,Moreland,-37.7763,144.9597,Northern Metropolitan,11918.0
6631,Yarraville,1/194 Hyde St,3,h,780000.0,S,Village,2016-03-12,7.0,3013.0,3.0,2.0,2.0,213.0,120.0,2004.0,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543.0
7014,Hawthorn East,5/107 Victoria Rd,2,u,655250.0,SP,Marshall,2016-04-23,7.5,3123.0,2.0,1.0,1.0,1153.0,69.0,1970.0,Boroondara,-37.8227,145.0528,Southern Metropolitan,6482.0
500,Balaclava,1/17 Albion St,2,h,981000.0,S,Buxton,2017-02-25,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,-37.874,144.9933,Southern Metropolitan,2952.0
6473,West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,2016-06-08,1.9,3003.0,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne,-37.8094,144.9479,Northern Metropolitan,2230.0
3872,Malvern East,4/16 Repton Rd,2,u,480000.0,S,hockingstuart,2016-05-22,11.2,3145.0,2.0,1.0,1.0,0.0,74.0,1970.0,Stonnington,-37.8811,145.0524,Southern Metropolitan,8801.0
676,Balwyn North,16 Nevada St,4,h,1700000.0,VB,Jellis,2016-06-27,9.2,3104.0,3.0,2.0,5.0,754.0,175.0,1960.0,Boroondara,-37.786,145.0886,Southern Metropolitan,7809.0
7436,Albert Park,13/123 Beaconsfield Pde,1,u,1100000.0,PI,Nelson,2017-08-04,3.3,3206.0,1.0,1.0,1.0,0.0,64.0,1888.0,Port Phillip,-37.8487,144.9511,Southern Metropolitan,3280.0
2664,Footscray,1/30 Pickett St,2,u,305000.0,PI,Burnham,2017-04-03,6.4,3011.0,2.0,1.0,1.0,47.0,35.0,2013.0,Maribyrnong,-37.8014,144.8959,Western Metropolitan,7570.0
7445,Albert Park,46 Withers St,2,h,1190000.0,S,RT,2017-04-29,3.3,3206.0,2.0,1.0,0.0,111.0,70.0,1915.0,Port Phillip,-37.8445,144.9489,Southern Metropolitan,3280.0
4155,Moorabbin,163 Rowans Rd,3,h,836000.0,S,Woodards,2016-03-12,14.6,3189.0,3.0,1.0,4.0,695.0,165.0,1970.0,Kingston,-37.9364,145.0559,Southern Metropolitan,2555.0
8109,Moonee Ponds,65 Darling St,3,h,1240000.0,S,McDonald,2017-04-29,6.9,3039.0,3.0,2.0,2.0,275.0,106.0,1880.0,Moonee Valley,-37.766999999999996,144.9108,Western Metropolitan,6232.0
6813,Burnley,12 Loyola Gr,2,h,1231010.0,SP,Jellis,2016-10-12,3.5,3121.0,2.0,1.0,2.0,225.0,119.0,1910.0,Yarra,-37.8285,145.0125,Northern Metropolitan,438.0
1383,Brunswick,46 Tinning St,2,h,765000.0,S,Nelson,2016-05-28,5.2,3056.0,2.0,1.0,1.0,199.0,120.0,1880.0,Moreland,-37.759,144.9597,Northern Metropolitan,11918.0
2384,Essendon,125a Ogilvie St,4,h,1590000.0,S,Nelson,2016-12-11,8.0,3040.0,4.0,3.0,1.0,475.0,272.0,2007.0,Moonee Valley,-37.7418,144.8938,Western Metropolitan,9264.0
2614,Fitzroy North,55 Seacombe St,3,h,1450000.0,S,Nelson,2016-08-28,3.5,3068.0,3.0,2.0,1.0,118.0,103.0,1905.0,Yarra,-37.7839,144.9807,Northern Metropolitan,6244.0
2955,Gowanbrae,31 Seggan Cir,3,t,532000.0,S,Nelson,2016-03-09,13.6,3043.0,3.0,2.0,1.0,149.0,19.0,2005.0,Moreland,-37.7068,144.8963,Western Metropolitan,1071.0
1200,Brighton East,200 South Rd,4,h,1920000.0,S,Nick,2017-11-02,10.7,3187.0,4.0,1.0,1.0,1000.0,203.0,1960.0,Bayside,-37.931,145.0163,Southern Metropolitan,6938.0
10500,Seaford,12 Riviera St,4,h,795000.0,S,Veitch,2017-05-27,35.4,3198.0,4.0,2.0,2.0,631.0,158.0,1960.0,Frankston,-38.08814,145.12598,South-Eastern Metropolitan,8077.0
10393,Melbourne,1814/250 Elizabeth St,2,u,720000.0,S,Harcourts,2017-05-27,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.812670000000004,144.96273,Northern Metropolitan,17496.0
2394,Essendon,124c Hoffmans Rd,3,t,720000.0,S,Frank,2016-10-15,8.0,3040.0,3.0,1.0,2.0,190.0,142.0,1999.0,Moonee Valley,-37.7418,144.8918,Western Metropolitan,9264.0
7434,Aberfeldie,2 Derry St,4,h,1740000.0,PI,Nelson,2017-04-29,9.1,3040.0,4.0,2.0,2.0,746.0,161.0,1950.0,Moonee Valley,-37.7595,144.8993,Western Metropolitan,1543.0
8841,Hillside,3 Sage Cl,5,h,650500.0,SP,YPA,2017-01-07,18.0,3037.0,5.0,2.0,2.0,615.0,213.0,2007.0,Melton,-37.68455,144.73272,Western Metropolitan,5556.0
2493,Fairfield,197 Station St,4,h,1160000.0,PI,Nelson,2016-07-05,5.8,3078.0,4.0,2.0,1.0,381.0,145.0,1890.0,Darebin,-37.7735,145.0192,Northern Metropolitan,2970.0
8724,Altona North,151 Chambers Rd,3,h,900000.0,S,Greg,2017-01-07,9.4,3025.0,3.0,1.0,2.0,672.0,110.0,1960.0,Hobsons Bay,-37.8265,144.84386,Western Metropolitan,5132.0
5933,Sunshine,24 Martin St,4,h,1350500.0,S,Bells,2017-04-03,12.6,3020.0,4.0,1.0,0.0,726.0,181.0,1940.0,Brimbank,-37.7864,144.8353,Western Metropolitan,3755.0
3701,Kew East,36 Belford Rd,4,h,1315000.0,SP,Nelson,2016-09-17,7.5,3102.0,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara,-37.7981,145.0472,Southern Metropolitan,2671.0
11940,Chadstone,1/6 Crana Ct,5,t,1050000.0,S,Buxton,2017-07-29,11.7,3148.0,5.0,2.0,2.0,276.0,159.0,2011.0,Monash,-37.87883,145.09741,Southern Metropolitan,3582.0
784,Bentleigh,11 Wilson St,4,h,2620000.0,S,Buxton,2016-08-28,13.0,3204.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795.0
4567,Oakleigh South,15 Druitt St,3,h,850500.0,S,Buxton,2016-11-27,14.7,3167.0,3.0,1.0,2.0,531.0,118.0,1962.0,Kingston,-37.9303,145.082,South-Eastern Metropolitan,3692.0
6273,Thornbury,220a Mansfield St,3,h,701000.0,S,Stockdale,2016-08-13,6.5,3071.0,3.0,3.0,2.0,273.0,71.0,1958.0,Darebin,-37.7583,145.0174,Northern Metropolitan,8870.0
4938,Preston,22 Furzer St,3,h,1200000.0,S,Love,2016-10-15,8.8,3072.0,3.0,1.0,1.0,847.0,120.0,1965.0,Darebin,-37.7279,144.9849,Northern Metropolitan,14577.0
3014,Hampton,38 Myrtle Rd,4,h,2800000.0,S,Nick,2016-03-09,13.7,3188.0,3.0,3.0,2.0,701.0,320.0,2015.0,Bayside,-37.9419,145.0152,Southern Metropolitan,5454.0
2917,Glenroy,139 John St,3,h,765500.0,S,Barry,2016-06-18,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870.0
6895,Fawkner,46 Percy St,3,h,615000.0,S,Ray,2016-07-05,12.4,3060.0,3.0,1.0,2.0,650.0,112.0,1950.0,Moreland,-37.7076,144.9753,Northern Metropolitan,5070.0
273,Armadale,44 Hampden Rd,4,h,4200000.0,VB,Kay,2016-11-27,6.3,3143.0,4.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,-37.8582,145.0138,Southern Metropolitan,4836.0
3963,Maribyrnong,66 Raleigh Rd,3,h,907000.0,S,Raine,2016-11-27,8.7,3032.0,3.0,1.0,2.0,678.0,124.0,1950.0,Maribyrnong,-37.769,144.8935,Western Metropolitan,4918.0
2414,Essendon,3/23 Daisy St,1,u,320500.0,S,Nelson,2016-09-17,8.0,3040.0,1.0,1.0,1.0,0.0,52.0,1970.0,Moonee Valley,-37.7547,144.9107,Western Metropolitan,9264.0
11193,South Melbourne,426 Dorcas St,4,h,1800000.0,VB,Greg,2017-12-08,1.9,3205.0,4.0,3.0,1.0,153.0,93.0,1900.0,Port Phillip,-37.83591,144.94963,Southern Metropolitan,5943.0
10371,Kew East,9 Hartwood St,4,h,2258000.0,S,Jellis,2017-05-27,7.3,3102.0,4.0,1.0,2.0,836.0,173.0,1910.0,Boroondara,-37.79702,145.05352,Southern Metropolitan,2671.0
1886,Clifton Hill,85 Roseneath St,2,h,1105000.0,S,Harrington,2016-08-10,3.4,3068.0,2.0,1.0,1.0,185.0,84.0,1910.0,Yarra,-37.7927,144.9981,Northern Metropolitan,2954.0
11720,Kew,38 Wiltshire Dr,2,u,591000.0,S,Nelson,2017-07-22,5.4,3101.0,2.0,1.0,2.0,0.0,90.0,1887.0,Boroondara,-37.794129999999996,145.02382,Southern Metropolitan,10331.0
5533,South Melbourne,144 Cobden St,3,h,1405000.0,PI,Greg,2016-04-06,2.1,3205.0,3.0,1.0,1.0,181.0,117.0,1880.0,Port Phillip,-37.8365,144.9631,Southern Metropolitan,5943.0
10817,South Morang,28 Rolain Av,4,h,677500.0,S,Harcourts,2017-08-07,20.5,3752.0,4.0,2.0,2.0,609.0,195.0,2005.0,Whittlesea,-37.63454,145.06894,Northern Metropolitan,7969.0
841,Bentleigh East,2/41 Elizabeth St,3,t,860000.0,VB,Buxton,2016-12-11,13.9,3165.0,3.0,2.0,1.0,254.0,117.0,1995.0,Glen Eira,-37.9227,145.0558,Southern Metropolitan,10969.0
241,Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,2016-10-09,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836.0
1700,Carnegie,1/70 Truganini Rd,2,t,795000.0,S,Gary,2016-03-09,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,Glen Eira,-37.8911,145.0539,Southern Metropolitan,7822.0
4772,Port Melbourne,410/54 Nott St,2,u,520000.0,S,hockingstuart,2016-05-22,3.8,3207.0,1.0,1.0,1.0,0.0,70.0,2005.0,Port Phillip,-37.8407,144.9389,Southern Metropolitan,8648.0
6802,Brunswick East,192 Blyth St,3,h,1600000.0,S,Jellis,2016-11-27,4.5,3057.0,3.0,1.0,2.0,812.0,113.0,1920.0,Moreland,-37.7673,144.9782,Northern Metropolitan,5533.0
6107,Sunshine West,25 The Avenue,3,h,750500.0,S,Jas,2016-08-28,13.5,3020.0,3.0,2.0,6.0,805.0,181.0,1995.0,Brimbank,-37.7966,144.7928,Western Metropolitan,6763.0
6948,Fawkner,1/26 Tucker St,3,t,492000.0,S,Ray,2016-08-28,12.4,3060.0,3.0,1.0,1.0,208.0,107.0,2011.0,Moreland,-37.7092,144.9695,Northern Metropolitan,5070.0
943,Bentleigh East,1/811 Centre Rd,2,h,710000.0,S,Buxton,2016-11-27,13.9,3165.0,2.0,1.0,1.0,0.0,115.0,1950.0,Glen Eira,-37.9212,145.0606,Southern Metropolitan,10969.0
3518,Kensington,1/16 Mawbey St,2,u,420000.0,SP,Nelson,2016-06-08,4.2,3031.0,2.0,1.0,1.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263.0
8223,Pascoe Vale,2A Bolingbroke St,2,t,520000.0,S,Brad,2017-04-22,9.9,3044.0,2.0,1.0,1.0,0.0,82.0,2011.0,Moreland,-37.7324,144.9377,Northern Metropolitan,7485.0
2944,Glenroy,72 Pecham St,3,h,670000.0,S,Barry,2016-11-27,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,Moreland,-37.6967,144.9116,Northern Metropolitan,8870.0
7824,Essendon,4/11 Stanley St,1,u,426500.0,S,Brad,2017-04-29,8.0,3040.0,1.0,1.0,1.0,62.0,53.0,1960.0,Moonee Valley,-37.7578,144.9134,Western Metropolitan,9264.0
1597,Camberwell,8/1277 Toorak Rd,2,u,530000.0,PI,Ross,2016-09-17,7.8,3124.0,2.0,1.0,1.0,0.0,76.0,1960.0,Boroondara,-37.8491,145.086,Southern Metropolitan,8920.0
3624,Kew,11/48 Princess St,2,u,590000.0,SP,Jellis,2016-10-15,5.6,3101.0,2.0,1.0,1.0,0.0,80.0,1975.0,Boroondara,-37.805,145.0294,Southern Metropolitan,10331.0
2405,Essendon,211 Napier St,4,h,1467000.0,S,Brad,2016-04-16,8.0,3040.0,3.0,2.0,1.0,683.0,145.0,1920.0,Moonee Valley,-37.7439,144.9195,Western Metropolitan,9264.0
628,Balwyn North,23a The Boulevard,5,h,2200000.0,VB,Noel,2016-12-06,9.2,3104.0,5.0,3.0,2.0,900.0,355.0,1955.0,Boroondara,-37.7868,145.0677,Southern Metropolitan,7809.0
9635,Moonee Ponds,7/110 Maribyrnong Rd,1,u,222000.0,S,Barry,2017-06-17,6.2,3039.0,1.0,1.0,0.0,0.0,29.0,2012.0,Moonee Valley,-37.77154,144.91597,Western Metropolitan,6232.0
914,Bentleigh East,10 Boronia St,4,h,1698888.0,S,hockingstuart,2016-08-22,13.9,3165.0,4.0,2.0,2.0,598.0,337.0,2006.0,Glen Eira,-37.9138,145.0774,Southern Metropolitan,10969.0
1976,Coburg,203 Munro St,4,h,1400000.0,S,RE,2016-06-18,7.8,3058.0,4.0,1.0,1.0,856.0,189.0,1970.0,Moreland,-37.7432,144.9481,Northern Metropolitan,11204.0
10603,Brunswick East,302/218 Lygon St,1,u,290000.0,VB,Dingle,2017-08-07,4.0,3057.0,1.0,1.0,0.0,197.0,41.0,2012.0,Moreland,-37.77165,144.97187,Northern Metropolitan,5533.0
8402,Strathmore,8 Jones Ct,3,h,1021000.0,S,Considine,2017-08-04,9.7,3041.0,3.0,2.0,2.0,371.0,183.0,2014.0,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284.0
6876,Essendon West,4/63 Hampton Rd,4,t,652500.0,S,Harcourts,2016-10-15,9.8,3040.0,4.0,2.0,1.0,179.0,160.0,1995.0,Moonee Valley,-37.7527,144.8824,Western Metropolitan,588.0
10779,Nunawading,8 Olwen St,3,h,1002000.0,S,Fletchers,2017-08-07,15.4,3131.0,3.0,1.0,2.0,598.0,143.0,1960.0,Whitehorse,-37.80827,145.17885,Eastern Metropolitan,4973.0
900,Bentleigh East,31b Purtell St,4,t,1465000.0,S,Buxton,2016-06-18,13.9,3165.0,3.0,2.0,2.0,319.0,256.0,2015.0,Glen Eira,-37.9256,145.0533,Southern Metropolitan,10969.0
5838,St Kilda,6/285 Barkly St,1,u,450000.0,SP,Buxton,2016-06-18,6.1,3182.0,1.0,1.0,1.0,0.0,61.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0
7673,Camberwell,21 Radnor St,4,h,2110000.0,S,Fletchers,2017-08-04,7.8,3124.0,4.0,1.0,3.0,572.0,150.0,1910.0,Boroondara,-37.8411,145.062,Southern Metropolitan,8920.0
7882,Glen Iris,10 Morell St,3,h,1800000.0,SP,Jellis,2017-08-04,9.2,3146.0,3.0,1.0,3.0,732.0,138.0,1950.0,Boroondara,-37.8562,145.0864,Southern Metropolitan,10412.0
4960,Preston,6/383 Gilbert Rd,2,u,436000.0,S,Nelson,2017-03-18,8.8,3072.0,2.0,1.0,1.0,0.0,65.0,1980.0,Darebin,-37.7377,144.9899,Northern Metropolitan,14577.0
12036,Highett,1/12 Jillian Av,3,t,1200000.0,S,Charlton,2017-07-29,16.0,3190.0,3.0,1.0,2.0,269.0,125.0,2000.0,Bayside,-37.94775,145.02379,Southern Metropolitan,4794.0
2433,Essendon,55 Lincoln Rd,4,h,1600000.0,SP,Brad,2016-11-19,8.0,3040.0,4.0,3.0,1.0,519.0,218.0,1930.0,Moonee Valley,-37.7517,144.9086,Western Metropolitan,9264.0
6585,Windsor,3/11 Lincoln Pl,2,h,1177000.0,PI,Marshall,2017-03-18,5.1,3181.0,2.0,2.0,2.0,521.0,122.0,2000.0,Stonnington,-37.8543,144.9939,Southern Metropolitan,4380.0
